Annual Rainfall,Cloud Visibility,January Rainfall,February Rainfall,March Rainfall,April Rainfall,May Rainfall,June Rainfall,July Rainfall,August Rainfall,September Rainfall,October Rainfall,November Rainfall,December Rainfall,Flood
3142.801859594844,18.273320054493418,112.80436241578502,16.064496658596774,59.13560919768427,198.0152476097194,235.52908073150073,555.734526355277,721.5445151273425,593.90442473597,438.9664542658416,147.10854649739446,36.04451416363075,27.950081836101116,1
2981.181309283054,16.969863193227788,18.13041568660207,28.886214971038843,41.14827431514988,124.09132171260427,383.79374298174025,438.8780559557578,863.0106780464138,609.4970521899148,307.75629220975395,93.3798416196363,44.94505653422735,27.664363060214537,1
2033.5533761725658,36.533539741062164,15.663355688126359,33.03921773628014,,90.52132055994916,107.89001954626443,197.84188049245392,443.7192551671028,625.3343917549354,186.22295343453598,160.15180550719856,58.13393512020813,23.128227136591924,0
2797.328394875981,34.071492292654554,13.852397935069177,20.613416713678127,49.258120698976285,49.03079284847843,309.98359483337276,450.69103293302373,659.454441248316,614.956693868003,432.48071686657715,122.9494446526575,60.001657911578754,14.056084366250026,1
2113.831505373863,41.04939149650511,27.56368971410394,13.994709410894444,30.035961615793116,33.18497287636261,162.03107757426537,181.70328290148393,715.4628793470494,581.4238318133588,208.8337764886148,111.07696045973641,39.91182105002996,8.608542122170133,1
2639.2588929688613,32.194386684188316,25.52426463829266,20.51241511967419,25.512467260444435,56.40212169091846,172.85943037319157,343.7856410704108,678.8236362767971,741.7619892903557,385.0760693063576,116.19607797867059,,46.65090864266215,1
2593.7620643099904,28.86906570513351,60.17276034511271,29.02504808757348,99.36988202025671,102.14783908105909,150.01807065694916,353.1745646716339,670.4590123694554,442.8369983934194,482.82104682285524,135.40153212800791,40.93813129435532,27.397178439312004,1
2724.9159200613867,28.18047082758487,4.609713105531807,16.76193485589006,92.26843541152144,103.37049502004317,273.66947023390213,551.3383188965938,580.7873681936189,616.4673965721981,166.41410244580163,199.16689246719085,84.22272271493586,35.83907014415911,1
2197.032114571298,32.2912876424188,24.508405414857894,55.2803251627025,62.03662114670084,16.431280658033373,167.65660233392666,288.57262555197474,409.8464017960532,700.0705144972301,285.64551824572044,137.59591990421296,41.91140659685161,7.476493263033455,1
2724.3827328986135,28.622874057024628,17.592232097621462,18.83793388171911,32.040379315357825,80.11536245688657,374.35891099332446,544.3004418956637,624.011918188967,509.33957812998483,286.5419774275478,151.9147575665541,38.05525257236688,47.273988372619954,1
3216.0797478776262,22.765163964564827,91.1672262581205,22.39311431954473,73.74816633724235,55.228017403385216,151.64945277686738,682.5537156447358,730.2992613271387,592.1253614956963,576.901163699097,110.61220321305939,73.65035626577554,55.75170913696321,1
2606.2604495332953,25.608682020075975,8.723395174728886,23.778421354515142,48.6055141089011,181.85497726144246,224.80646477246253,567.6770244082768,417.9894148600135,478.643101178806,438.1735395183905,105.291545559826,40.3828219925189,70.33422934341343,1
2293.049649782861,33.903935811095096,14.555658849112008,7.134594138375064,95.20823401430881,144.11371628150053,267.9749443205558,370.7184748966864,398.5079150807694,320.7845338233449,439.22643256908395,142.35653354040298,61.61845293420307,30.850159334518107,1
1996.0169092366875,51.920279418952035,19.949127873080716,10.326807348640008,18.59997727156254,138.8967275147575,102.21226918704022,301.7808596408949,552.923903800872,534.2775941299328,182.5182044433499,53.15129305946456,51.78854759086164,29.591597376230617,1
2423.2652370083038,34.63742643468796,27.44385150595642,37.06579570517981,25.151057402970544,67.52243753574368,117.81386828278357,330.973185842679,542.6338273817421,715.076073223498,218.85374621017806,249.2122971545244,57.61927222739337,33.89982453565462,1
2613.794296910098,21.87566434622941,22.259999407888966,15.683641287240281,14.95420283647722,62.73858229164095,328.9912495179023,480.20088067238055,873.1440757960432,441.8295963440249,205.27367915271827,114.96378786717584,23.948579083138192,29.80602265346753,1
2301.1760478583496,43.53608730343717,2.855980282496771,32.96568833129828,96.54881544173978,112.63276342514214,232.97104039900552,417.4871704057111,612.9950900617963,344.9743382732305,226.6621704270233,182.95701564808132,18.766258524811295,19.359716638013193,1
2148.330595311915,40.79728685124641,27.845979458532373,28.906477640972312,32.89594016619121,127.39165899726879,265.8115352947669,321.393200280087,405.453760684298,301.7335739088829,340.0096761718214,132.85825490519937,137.4122030770542,26.618334726840615,0
2390.129653561359,35.53000828545156,30.543750303430187,31.761425363367593,35.86561124923673,64.34107293627176,193.624044583584,407.24414758748213,582.8411737218811,642.8921748686182,290.9667002586179,61.647706441189726,26.850551349988365,21.551294897691406,1
2535.288945722253,31.633006457710746,36.72428325633709,26.269441761028485,8.50076833476508,50.217287317073044,236.26634565613713,383.3445343890425,845.9402332940269,540.4993666798496,259.6812952217965,86.56612505111545,33.039061296279,28.24020346480246,1
2079.77259082769,48.98854273763021,48.26473825721175,5.860742877027236,14.991406874242722,83.95526105596213,231.64399504381657,505.9783683512978,502.7093973819109,233.7586977889682,241.97529183358105,133.02905343490895,39.62615755144851,37.97948037731396,1
2505.7679650730934,40.163356856806935,22.05403166036198,17.360888042155104,22.005569338111197,45.722464595831205,100.26459144131672,333.45619605686755,760.821648639069,620.50845186477,246.82971996331014,250.19247402628758,26.92192337740072,59.630006067612335,1
2285.8375395066814,36.24066231812228,35.00707324385765,14.038638166941181,31.702198207255847,101.54197312025158,112.72146307792777,302.8446740327581,440.461874653848,598.429172304317,415.24979255697053,151.12395553244295,69.69482987587101,13.02189473423966,1
2254.916172539131,42.92946312832046,20.45043416631684,34.90817045090108,26.217003435106683,139.4337510787196,318.13267155442935,472.10246512404285,532.5172345481132,410.13683153277987,203.0553524587639,43.12722822122361,34.8214962112179,20.013533757515926,1
2352.3625128561516,49.19935274949818,15.323344008549192,21.901341626269,47.32870061355047,116.19350105250899,247.1693704339608,430.3586089571224,409.58709071929235,577.5293623374262,233.38937267741977,183.10052883895406,40.52331076464101,29.95798082645756,1
,23.572116880590748,42.6099993084589,33.13133871015237,36.703482191160006,49.80105989642713,177.5587222961872,314.86151219244664,881.4590221205326,576.7732762439502,416.5459747283753,86.71020642721487,23.68981654321639,39.77247855782807,1
2728.085464883183,29.76049812392635,17.449479507499124,75.57095598067322,30.987784143645868,44.48624716463889,93.79164326162795,251.75246639878836,802.11333575089,445.601846402045,600.0398247417767,203.74763800809487,112.00768814182341,50.536555381679406,1
2299.3474076349366,46.93924633879963,12.267182862203406,24.934710831503168,59.597610105223005,140.99023285293944,123.00129184638486,385.61656905455243,574.0918791780293,502.41729172805935,204.57586510678235,226.50686160460333,34.70481810678208,10.643094357873705,1
2450.7885964656252,39.864951207780905,68.37442125562987,27.828698509815638,10.437607238703931,74.61148119830229,101.11449627838915,472.86198447721017,508.78823684866154,515.4776175431418,488.7026583529289,87.01207399598347,52.616369506887054,42.96295125997154,1
2287.2109986140917,41.79104843275684,23.110246520201507,21.259653900471225,34.70493413026433,110.1220537329789,314.6732078252178,376.7711441745079,288.14919962713225,653.6866382645337,296.29346312714796,139.71431156222374,12.635446651964356,16.090699097448205,1
2152.4189028478827,44.285298733828924,7.727826112457446,35.16383033247032,39.133301720068665,65.05692295806345,140.87250704739904,298.53505721024175,596.166116464967,544.5162908568392,257.09534739536497,69.5690288181815,51.67471566743451,46.90795826439465,1
2577.4134798032733,26.805707754442253,89.75784082345687,21.622848382290897,84.01304933042928,68.11386444807727,141.49697340254176,423.1745553399327,872.4018075536485,,167.26585244350565,160.7912996375993,38.12351855223611,31.24306634753242,1
2584.1876342652763,30.516406426731887,27.258248389991355,6.210725857722365,105.66893227042785,148.20544350036573,,519.0001424944128,493.5013187107888,677.8753653329484,259.8815725505552,95.18157144926536,20.869237248707535,34.13285053720321,1
2937.3608357988405,21.451638793534578,63.531390512811214,9.554226348439801,51.43530387572521,154.60754702251498,432.61010362086296,432.0151564513824,534.2116886254815,543.3600416947002,431.0754109485825,188.316840376737,37.177064481978746,59.466061839623855,1
2687.1260497500525,32.1783352435349,45.06737136681557,37.15236633068665,31.150841664765064,58.88381556692047,288.86926992646454,618.5408754690565,650.7121711810721,515.9417414450775,193.34209829181873,179.80337932632943,47.3481018548082,20.314017326237753,1
2980.2397744866757,20.04133922631231,6.944176263326723,10.201221627626424,25.589486453479164,117.34390446224667,204.36833611862312,489.0100747407269,773.6074810740579,619.6622351180564,505.7554529976505,174.63398784503337,37.123140362593624,16.000277423254925,1
2812.72659246045,29.433373148356626,41.408748662454244,17.47954382201672,60.96348784114923,122.52466521349994,133.93217317386328,552.4052984930772,644.748632512892,822.7258438249626,288.19242834194284,99.50320339349386,19.343400267555563,9.49916691354226,1
2575.852797053298,37.47197279948234,74.91094059606189,23.031407412522906,36.005596155485975,96.39276594361,283.8682382051334,307.200821277754,623.9448511188682,668.7284287682508,339.2948715808795,27.203317538605933,59.008033522246905,36.26352493387887,1
2705.9099155070835,20.320664793963747,71.02236904618508,60.086562085695604,41.876336445620964,39.81944291984055,384.6398190439572,387.6654315013978,593.3714339711831,795.702279872067,226.11330927608293,61.388362245879335,30.378870679676616,13.845698419497102,1
2117.8983790342454,34.48396856107973,23.424953189100343,26.630661624080734,13.866255144210799,80.60123878680497,144.17319337409066,222.68145048765817,604.464322523538,549.8626478608312,225.3635922464044,172.66778607602802,40.52430087310205,13.637976848395923,1
2260.831438293173,37.98627338124937,30.53787125316257,36.20208030961485,29.295860413920764,99.82025552600341,326.3293966915461,525.2059688848196,314.91680325273126,424.7159511835694,277.92864092054015,117.03173080042971,44.27503295046017,34.57184610637494,1
2080.9389270462575,47.572297691893574,25.366800802278018,48.37238086106748,47.453331307982545,52.12643057138176,199.2800099398519,,343.0294065915799,542.1152199248114,204.31813569331848,166.03789952105518,51.40308000788587,8.277320491692041,1
2249.8633463042834,30.336225381288166,62.82163923844013,20.463758679971242,36.799491099866174,132.9297634387834,296.87513176690527,240.08755225659078,434.91046819289545,463.7334267243472,262.20688071423484,154.6525447874498,81.44578036775431,62.936909037044806,1
2400.1526482744725,34.459673073117045,12.416310629719117,15.192555339634538,23.26559958460561,112.87986483136059,232.02288537840593,409.10158259512264,573.2343318109206,469.0690205761848,266.5246699828318,207.75331661810557,59.61572833216542,19.07678259541602,1
2227.9662007831057,49.09258225152532,34.710873339271835,8.27465000022674,43.60453373420285,123.70342253618958,228.46844492614812,321.2103762488695,496.6068386926316,287.9522780918667,365.5036311626346,243.53460314635998,21.44172509836182,52.95482380634256,1
2442.1454711003016,30.968056752274997,17.028516618326496,23.003932427114886,46.54280392836509,115.03331273394353,213.7910679752895,363.2793592309382,687.12848343168,469.12161876977143,326.6147943935138,111.94584568735647,10.391732697574954,58.26400320642703,1
2514.999180311145,28.99143436927154,62.17860240921158,51.533565183093444,45.72117725366098,117.7073796259768,239.88870911683145,385.19337951592723,563.7971395131175,607.2584577337384,288.25846120564455,95.82421682220827,23.898076701200438,33.74001523053481,1
2842.3211381067717,22.40216389913551,45.69479691013989,48.37203240488157,53.93021079671162,128.2968665988124,229.6638151035949,511.6894225099287,709.9673886166023,570.2858830821243,401.70716358066335,105.7457159431418,24.387467626598863,12.580374933572134,1
2379.185341143077,20.422805692318946,3.3372074291951708,29.362061687086698,58.41865243077677,139.98384603321963,100.53454904540327,323.7699710226867,723.127022055219,492.5777087123804,353.39709386040045,63.9790148539017,83.44317118122466,7.255042831582676,1
2253.7119367967107,39.43315499937712,28.731908581710876,29.283788411571017,29.125525464337166,115.46418426208886,228.8286090440871,457.065269708181,512.1022923425178,427.725564540787,,78.51438189433733,74.22236695047592,19.172750117352074,1
2279.518119260953,38.455334973283364,44.62361912737125,11.687090040787803,15.26049286937188,62.223355379632665,210.4221916947133,431.91655914587164,648.5371941660486,504.9672693749631,116.81666781392934,107.05981904339636,68.61337267167492,57.39048793319205,1
2349.772991387746,30.89638905010557,29.01897557327959,38.92070330636764,77.32931946530275,93.35614562131438,236.36806723349136,345.99061919462554,418.83260502742576,458.2276553895734,447.6688332233299,145.6122196151096,18.086618606286798,40.361229131639185,1
2401.8378463485938,35.06638330534539,33.02050990512741,11.284469929646152,17.366527776981002,183.81398330038814,169.80713303423985,484.77107051969216,592.957358662994,390.88484425266785,269.19592938613033,72.27844378305221,132.97790720094952,43.47966859672508,1
2788.9079320942787,21.134816573741794,37.16208996157954,41.56970082679977,60.296863419457736,125.5270003654231,235.62116006396855,420.6314644353989,857.3891444829669,542.8245113672338,294.7724315186567,121.78798354824013,46.27811364276582,5.047468461787972,1
2582.0718127195455,35.38487726495688,23.053314162394177,4.770870851351408,40.51379671524484,103.65978132267924,116.99997256040031,338.9920248151649,805.7154163130419,601.683457875184,338.9974765412564,176.74274842694592,23.24420322926391,7.698749906618482,1
2116.0999211120875,34.106880212779075,,12.064185312492448,12.129777791120324,101.54472776897416,178.81047199939982,367.0748193250599,308.8802751591675,765.9076622342545,176.42682444147624,101.10626645066623,30.380049321548675,38.21699230666256,1
2497.2928476987654,35.590255439307704,35.060436130138264,28.856524260065584,25.877224458371472,112.96945092814738,192.9951691991506,664.2513672754507,557.9056643001148,396.22703488968074,336.3324772361095,99.07261152311284,39.98264555893746,7.762241939486184,1
2474.7138161065177,33.20351993651923,16.95768072555652,30.51025413487907,116.62603195011616,83.06224576857173,247.9340289622005,387.04928976349066,492.70683330530983,727.9425295556816,148.4164849366572,168.3860453129097,8.547634375395534,46.574757315749025,1
2134.8081081711516,39.52598832731594,10.703480235490705,17.917148147803147,59.276446960827045,207.41480899660183,102.49745119325394,310.03464904978085,405.56385596139415,493.216143883378,384.7399692173607,57.33199674856442,39.70461257475332,46.40754520194352,1
2174.0781860569655,34.90407517278258,29.053904741643677,57.378743661422305,19.082429362007787,35.64947523603388,214.65596184925224,451.32348190106535,515.149412014632,430.0756861820343,293.1972035469565,69.0508328445081,18.862371164548392,40.59868355286086,1
2521.3865570891244,30.04547971301013,4.25996888820448,14.040624823862036,29.668747149126084,114.75380746690314,153.20971390053032,603.0698316317241,599.8337071138895,413.8620856945822,330.8023338415792,194.01608564892564,58.141758455148725,5.727892474648793,1
2542.8194908568785,34.7732210065406,30.164846972627327,38.68581720941709,35.678330939688124,80.15312012975127,344.72580460022175,493.2288023625829,653.6476083304138,444.7849901515405,199.01197718303203,135.57193638027928,62.274466534252355,24.89179006307185,1
2449.182478188212,39.07011996552781,41.03269351619409,45.311104348989915,13.149807261886838,78.74210248417661,228.45453444079888,414.3126161207173,700.3625332683902,580.7448331611467,131.95012263610224,174.004174795609,29.380000726237306,11.737955427962861,1
2139.0043197982714,38.78345552259021,38.952831928214756,56.57927427113711,46.74663033726566,78.27057434040559,201.76460516967936,297.2223934839073,402.8921515723845,435.85512058243927,457.86913350309754,89.69010482202071,11.06056433296929,22.10093545475033,1
2093.5075642233187,43.69864754141175,53.48161770105431,64.84866703462643,30.70293354155427,105.03642236739815,216.46281039390178,402.5446256286314,552.0750262301669,400.0163346943704,149.6343772004101,74.58980131128702,37.99080734085661,6.124140779061153,1
2151.1017466396893,47.070406296146636,26.36703399265713,15.837573559818717,33.70799823704538,47.69180038997377,255.0304485412104,513.2176264271238,427.7605644839466,377.06093017643883,212.56312782345486,,48.93614412324511,51.25994653449862,1
2722.4365260389764,23.020258521093602,5.52706689257912,36.33931484760724,74.34533397690385,79.63081284622689,190.04096100897314,387.8423207518326,566.7561864926189,644.2342832137833,485.7146794866637,192.64684576513696,28.901313269078667,30.457407487572116,1
2427.6876123471047,46.127172164419186,13.870264167523402,23.72153215655112,24.904342907107377,70.44832581293191,208.72090225695672,471.02991256807496,661.9830699381496,590.0682372815215,189.19909154927467,80.73930677866454,40.93649836108186,52.066128569267164,1
2490.3038637582504,31.3475887543847,31.357018802578718,41.73792841727662,15.354294861849592,126.5858276018316,365.32192702370537,323.36746877585574,,649.6894426254177,292.3745257868125,44.304918287594475,29.096062494996666,64.670890706647,1
3126.3931626062354,12.583138763542543,19.964374008599894,43.64139460924995,48.92107354053558,79.73847366294436,152.33337127529325,,798.739364310024,590.0096711772059,344.09902457390774,107.46482660606382,48.58089207008142,20.808766469031195,1
2349.6564714259275,48.39217064607942,32.812821244255154,19.406765135935157,51.197790623260225,122.08402484980681,226.35728721800055,307.29695149085717,525.0254147680404,478.9722702788326,390.8723725712154,162.92532275911898,25.014884332188053,7.690566154417237,1
2558.3683608464294,29.000286783038167,34.356427782217025,6.686607015474381,27.6994802375892,144.78232766021173,375.62525727309446,675.3278998899386,648.397882973664,230.08950866899903,290.3149602494717,71.59113756774644,42.135823715363934,11.361047812658965,1
2858.666118306864,19.53315422034017,45.58076466979917,20.726268478303147,33.09932579559966,91.18100593399632,436.3404726691324,,630.715531323079,807.6299902182128,285.0733998068661,182.13768622524398,15.60611405794457,21.271703678005633,1
2076.4795456598276,49.46238656489792,23.789918446662224,24.179864202197592,41.43816058292509,134.99805388337012,74.41041891973958,340.01324794535975,619.6317234398583,297.8042316275326,351.7283109784201,86.13153007003149,35.648180804017215,46.70590475971354,1
3081.48848860638,26.462574657722403,39.85808552838437,8.806775173119682,56.533223369742494,125.28916886305362,225.09498982802626,608.2711776889183,599.6018483274337,743.742062474456,441.5798334743569,149.9130778925011,47.71324743492526,35.08499855146257,1
2122.0462544832485,44.715099737842706,52.020826285008575,9.862088555773276,50.560348439697734,61.2924229514714,149.9786323771921,365.62217377824146,396.6175739510775,401.9644596133456,456.04485175735516,84.81053602053075,64.79485886479026,28.477481888764913,1
1983.990959524362,47.07551615731154,38.44035177374399,10.765105528865428,64.58052394022079,49.56764518140641,147.36745823077172,481.9402730274324,445.3334333369821,289.5360836993115,323.85101318701675,53.965583321607944,59.04827506456641,19.595213232436667,1
2926.64065321813,27.05942603997052,31.635705739149774,42.7053159868082,56.95611229060289,55.93821971322701,175.26255894837078,449.56006260458474,834.3872868154324,611.7150839325337,432.4540283314077,132.7645836887231,73.11641279693572,30.14528237035387,1
3003.9783575660263,17.474011884010007,18.793677388461557,69.14114093978361,53.53593235336603,44.99060597498715,218.25903776570095,487.76899976384686,732.9906190046016,845.065191506153,245.3386557287948,234.80177766155566,40.09059340996407,13.202126068811015,1
2775.0171743291703,25.254832813728783,37.561060737713035,11.539761492690577,32.33961509371453,108.91907665044081,320.63234288195935,519.1688121427032,593.3578852943208,601.7529545301792,313.0963967500378,66.89181597148962,100.24913693592913,69.50831584799236,1
2380.793420071224,27.73707300390067,,8.875244442232601,57.27424307408281,123.2597182431855,141.20745994427617,439.35257567022813,721.5202185770755,450.1109898512349,272.0580981357891,103.81227010003832,24.35796674780413,21.730651408901586,1
1934.1673380071252,44.84766818755956,20.360005769521067,20.608966201143073,38.506086182396466,115.61779156634356,119.86047285055832,295.9981584138335,476.44089999325763,357.70472788410683,349.11654392958917,88.81226140009196,39.234832281642326,11.906591534641342,1
